,track_id,track_name,artist_name,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
15206,2G9lekfCh83S0lt2yfffBz,Farmer Refuted,Thayne Jasperson,69,0.576,0.593,9,-6.024,0,0.0306,0.0467,0.000767,0.237,0.373,157.993,3.67,4
15207,1VQVhbQIXNcecTrOYw5s2G,"Frederick's Bass Tester, Year 5, Track #5",TandMProductionCo,3,0.352,0.424,11,-11.84,0,0.0397,0.146,0.0,0.066,0.181,134.382,5.72,4
15208,5Gy4y79aKl44KZ2BpmgY7P,Stand Alone,Morgan Wallen,66,0.655,0.632,2,-4.802,1,0.0489,0.0189,0.0,0.0722,0.447,120.113,3.14,4
15209,5T95ZY2gIv7sCthCWAPLWW,"Frederick's Bass Tester, Year 5, Track #42",TandMProductionCo,3,0.262,0.668,9,-10.86,1,0.0389,0.00163,0.803,0.261,0.0647,126.733,3.46,4
15210,1di1C0QI6Y92yZPYn6XYAZ,シルエット,KANA-BOON,76,0.635,0.184,8,-10.785,1,0.0456,0.665,0.0,0.146,0.177,128.424,4.0,4
15211,0UKmuvarIqZSoNbzdDuuEm,"Frederick's Bass Tester, Year 5, Track #103",TandMProductionCo,3,0.5,0.457,1,-11.934,1,0.033,0.516,0.0229,0.122,0.444,112.946,4.31,3
15212,1LoriJC05IrHIDwj3q0KC1,Hands To Myself,Selena Gomez,67,0.567,0.303,7,-12.481,0,0.0351,0.862,0.00563,0.104,0.252,124.949,4.55,4
15213,1AGAu2O1c0RFXO0ZPyIyGG,"Frederick's Bass Tester, Year 5, Track #64",TandMProductionCo,3,0.571,0.722,5,-11.303,0,0.0729,0.0312,0.00488,0.413,0.349,145.698,4.4,4
15214,7jPCPDYoiaKeK7cgNGpIzq,Dope,BTS,77,0.78,0.68,4,-6.081,1,0.0305,0.141,1.2e-05,0.138,0.594,118.026,3.01,4
15215,2zrfi6qpnsggH2UBQ8NBDQ,"Frederick's Bass Tester, Year 5, Track #44",TandMProductionCo,3,0.58,0.711,7,-7.882,1,0.0379,0.35,0.00019,0.11,0.805,141.583,4.02,4
15216,0WpRF4X2LyMTZnqqrXX19U,Get Jinxed,League of Legends,75,0.616,0.868,2,-3.606,1,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,3.16,4
15217,2sAGnqGkXUXiqs6M9YTfJe,"Frederick's Bass Tester, Year 5, Track #24",TandMProductionCo,3,0.43,0.947,5,-2.45,1,0.133,0.00857,0.0,0.218,0.384,120.829,4.05,4
15218,3nKRYKbGxhzv4BbwlLOcWU,Mansion,NF,69,0.347,0.758,8,-7.753,1,0.0706,0.031,0.000659,0.109,0.484,117.959,2.76,4
15219,3OnhG5tLeY2i4FrmLWZFrD,"Frederick's Bass Tester, Year 5, Track #3",TandMProductionCo,3,0.382,0.538,9,-15.039,1,0.19,0.5,0.178,0.354,0.342,170.359,13.84,4
15220,6xsEAm6w9oMQYYg3jkEkMT,Bad Blood,Taylor Swift,74,0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,3.3,4
15221,63fvenvhRcYWHVE6LrCNav,"Frederick's Bass Tester, Year 5, Track #48",TandMProductionCo,3,0.465,0.639,11,-12.649,1,0.0623,0.635,0.278,0.21,0.577,147.422,8.62,4
15222,3cNjgVBKTJ1SvKhunrCdVy,Please Don't Go,Joel Adams,75,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,3.66,4
15223,59OTXppbe3fnPZViW23XYy,"Frederick's Bass Tester, Year 5, Track #68",TandMProductionCo,3,0.657,0.579,0,-12.402,1,0.0424,0.031,2.61e-05,0.06,0.941,77.942,2.87,4
15224,2yBMVrq96wb9OHbMdBs0lF,A Winter's Ball,Leslie Odom Jr.,69,0.51,0.643,0,-6.602,1,0.0485,0.214,3.22e-06,0.101,0.0397,130.081,4.51,4
15225,13n0PzJEpMPkS6VBIh3d4l,"Frederick's Bass Tester, Year 5, Track #12",TandMProductionCo,3,0.308,0.537,0,-11.115,1,0.0447,0.124,0.0,0.0812,0.322,132.942,9.66,4
15226,0jOnZhF75V68VsBObWx2XO,"The Carnival of the Animals, R. 125: XIII. The Swan (Arr. for Cello and Piano)",Camille Saint-Saëns,72,0.609,0.435,11,-7.861,0,0.285,0.522,0.0,0.118,0.552,131.995,3.95,4
15227,34RXCLv9SmxOnjuxYosd0L,"Frederick's Bass Tester, Year 5, Track #80",TandMProductionCo,3,0.253,0.247,5,-16.599,1,0.0601,0.874,0.886,0.717,0.113,142.189,8.59,4
15228,0eZBeB2xFIS65jQHerispi,The Sound of Silence,Disturbed,74,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,3.78,4
15229,5QkVcGUekeAK2zWDvFlei5,"Frederick's Bass Tester, Year 5, Track #46",TandMProductionCo,3,0.807,0.58,10,-10.953,1,0.0391,0.00186,0.535,0.0841,0.484,123.016,7.03,4
15230,5hwh37sTi84MVhCBMWzhGE,Superficial Love,Ruth B.,73,0.706,0.572,8,-5.799,0,0.0326,0.0262,0.0,0.585,0.574,139.982,3.58,4
15231,3HOXNIj8NjlgjQiBd3YVIi,Yellow Eyes,Rayland Baxter,65,0.32,0.674,0,-7.559,1,0.0369,0.00618,0.000127,0.743,0.249,123.714,4.42,4
15232,1cCbsojaA6GIT7Y3zuMJ1q,Nangs,Tame Impala,69,0.607,0.827,9,-4.282,1,0.0484,0.289,2.95e-06,0.718,0.552,100.062,3.38,4
15233,7j2lXjBRteaS6UntqsLExI,"Frederick's Bass Tester, Year 5, Track #82",TandMProductionCo,3,0.601,0.854,9,-6.181,0,0.0398,0.0132,0.0,0.532,0.489,121.964,4.39,4
15234,1TnUURhehaoMWKAqQtirm6,Colors,Halsey,72,0.559,0.301,9,-9.066,1,0.0297,0.055,0.00979,0.101,0.177,116.123,4.07,3
15235,7ADehAbY7UrCiBOMr2fN9x,"Frederick's Bass Tester, Year 5, Track #32",TandMProductionCo,3,0.43,0.869,9,-7.785,1,0.0335,0.0819,1.77e-05,0.162,0.723,94.027,4.57,4
15236,7I5fYc4qKJddht8Ozhqqdx,Snapback,Old Dominion,66,0.284,0.803,2,-5.293,0,0.173,0.302,0.0,0.242,0.553,67.536,5.4,4
15237,7N0qZb40R0kF52KAkAp1xx,"Frederick's Bass Tester, Year 5, Track #58",TandMProductionCo,3,0.441,0.657,4,-12.249,0,0.0852,0.623,0.266,0.661,0.527,114.527,14.01,4
15238,1SGt65i9AnXYdDQt1AtDRH,3500 (feat. Future & 2 Chainz),Travis Scott,70,0.845,0.567,5,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,3.43,4
15239,1vuVQBKckUT6stutkcNehP,"Frederick's Bass Tester, Year 5, Track #20",TandMProductionCo,3,0.763,0.714,6,-8.19,0,0.0281,0.364,0.0,0.0529,0.966,107.532,3.17,4
15240,16w8ZGVSjI4TlTLV8VimBY,Castle,Halsey,71,0.747,0.32,4,-15.49,0,0.0848,0.224,0.89,0.0727,0.103,121.032,1.92,4
15241,3V89VPHmYENgTzpLuPsYGc,"Frederick's Bass Tester, Year 5, Track #7",TandMProductionCo,3,0.383,0.43,9,-13.691,1,0.0383,0.0119,0.0193,0.213,0.18,133.826,8.21,4
15242,1zWZvrk13cL8Sl3VLeG57F,T-Shirt,Thomas Rhett,65,0.707,0.593,5,-8.581,0,0.0949,0.287,0.0,0.15,0.478,123.772,5.49,4
15243,4BTSezrM1EvaT5PV3bPgvU,"Frederick's Bass Tester, Year 5, Track #27",TandMProductionCo,3,0.337,0.313,11,-10.565,1,0.0343,0.419,0.0351,0.21,0.32,129.109,3.62,3
15244,2nzjXDv6OuRHrHKhfhfB98,Low Key,$uicideboy$,67,0.624,0.66,2,-12.779,1,0.0569,0.797,0.786,0.114,0.871,110.021,0.96,3
15245,7GIA1G2RswPUjh5nyoQXlJ,"Frederick's Bass Tester, Year 5, Track #10",TandMProductionCo,3,0.328,0.536,0,-8.7,1,0.0385,0.189,7.1e-05,0.0982,0.456,135.457,4.71,4
15246,7gDwRzJhLs0fFHaGtMDJVM,Baby Blue (feat. Chance the Rapper),Action Bronson,68,0.574,0.745,2,-6.663,1,0.0507,0.319,0.0,0.11,0.693,154.042,2.98,4
15247,4fqYaJfgQ3qu3ASx0MNdZ5,"Frederick's Bass Tester, Year 5, Track #9",TandMProductionCo,3,0.463,0.442,0,-14.234,1,0.0335,0.273,0.0,0.966,0.705,94.298,5.08,4
15248,7gaovXojjqfn276uZR0omT,Todavia,La Factoria,80,0.773,0.516,9,-12.366,0,0.181,0.419,0.0,0.0753,0.472,120.001,4.03,4
15249,5RBzrh3XDB4WKPYgtuQx7P,"Frederick's Bass Tester, Year 5, Track #23",TandMProductionCo,3,0.73,0.825,7,-7.372,1,0.033,0.335,4.34e-05,0.0535,0.938,120.267,3.4,4
15250,3wQnyXNFXNUEOBt1pb4urq,I Need U,BTS,76,0.568,0.692,8,-4.513,1,0.0589,0.0161,0.0,0.148,0.577,92.023,3.36,4
15251,3KzL0XdIMDTREaT0VYe7UZ,"Frederick's Bass Tester, Year 5, Track #34",TandMProductionCo,3,0.517,0.599,0,-9.774,1,0.0356,0.194,2.09e-06,0.0967,0.54,88.378,3.43,4
15252,57yL3161hUMuw06zzzUCHi,Doubt,Twenty One Pilots,72,0.355,0.48,11,-7.31,1,0.0282,0.679,2.28e-06,0.12,0.137,100.956,4.32,3
15253,7m3Y5rDSXbiguH2RgYoQXt,"Frederick's Bass Tester, Year 5, Track #30",TandMProductionCo,3,0.336,0.468,0,-14.442,1,0.0462,0.203,0.0,0.143,0.272,149.334,3.72,4
15254,2zsWRxMcUdGjj8TnWkVKw0,Hypnotic,Zella Day,71,0.906,0.731,6,-7.021,0,0.0977,0.426,4.55e-06,0.0853,0.794,106.995,4.33,4
15255,6d4iEvT1BwvGBsdJ590Pod,"Frederick's Bass Tester, Year 5, Track #40",TandMProductionCo,3,0.541,0.664,7,-11.418,1,0.0521,0.0608,9.55e-06,0.0814,0.77,88.883,3.43,4
15256,4rc2WNOt2w8BHfQjBC8PO0,We Own The Night,Dance Gavin Dance,66,0.647,0.823,2,-5.231,1,0.0762,0.0598,0.0,0.119,0.396,99.933,3.84,4
15257,4hrVFdPVZqtOnzsfVROaj8,"Frederick's Bass Tester, Year 5, Track #13",TandMProductionCo,3,0.422,0.245,2,-17.091,1,0.0344,0.344,0.0,0.0737,0.329,117.347,5.11,4
15258,733tju3KUeatsbjcTRQ04i,Yorktown (The World Turned Upside Down),Original Broadway Cast of Hamilton,68,0.756,0.789,2,-7.002,1,0.0324,0.53,0.000711,0.157,0.873,127.987,2.94,4
15259,76wxCYhQ2WG6m8CrGOKrCU,"Frederick's Bass Tester, Year 5, Track #36",TandMProductionCo,3,0.476,0.985,2,-3.195,1,0.0539,1.37e-05,0.882,0.12,0.131,137.982,7.45,4
15260,1sEzuZNasuG8s1OOHwYfN2,Gutter Girl,Hot Flash Heat Wave,67,0.731,0.58,10,-7.328,0,0.0399,0.223,0.0,0.129,0.319,119.997,3.33,4
15261,1HcXpC6SS8mjMtw4v1XObw,"Frederick's Bass Tester, Year 5, Track #105",TandMProductionCo,3,0.776,0.356,4,-12.719,1,0.0496,0.882,1.09e-06,0.106,0.65,118.975,2.71,4
15262,2ISSQPb9LHHiV6ng2NXosL,Beautiful Now,Zedd,74,0.748,0.733,11,-4.421,0,0.072,0.0062,0.0,0.329,0.291,93.019,5.2,4
15263,4xOjpm8NffJ0aObLVb34SH,"Frederick's Bass Tester, Year 5, Track #50",TandMProductionCo,3,0.62,0.739,4,-7.737,1,0.0368,0.745,0.000327,0.0947,0.957,146.233,1.99,4
15264,4OMj5QWwvYSUs9O0hsymts,Friends in Low Places,Brooks Jefferson,67,0.376,0.821,0,-3.974,1,0.104,0.0785,0.0,0.0823,0.331,120.462,3.32,4
15265,1TqzvIVwTKGC8JLOoiSNlF,"Frederick's Bass Tester, Year 5, Track #55",TandMProductionCo,3,0.544,0.449,4,-16.498,0,0.0729,0.168,0.0,0.637,0.412,84.084,3.91,4
15266,0hNduWmlWmEmuwEFcYvRu1,Sunset Lover,Petit Biscuit,75,0.512,0.488,5,-10.31,1,0.0328,0.428,5.1e-05,0.109,0.141,170.017,4.42,3
15267,4LCgaEvTM4V7JYW3HndSQB,"Frederick's Bass Tester, Year 5, Track #81",TandMProductionCo,3,0.612,0.807,5,-9.325,1,0.0341,0.0047,0.827,0.579,0.744,131.948,6.89,4
15268,0RCpze7hmowZIGUJs9Dm7w,Marceline,WILLOW,68,0.485,0.72,6,-5.991,1,0.127,0.0123,0.0,0.0546,0.0471,207.982,2.12,4
15269,33jubYiW4XsEMdouJGHirG,"Frederick's Bass Tester, Year 5, Track #17",TandMProductionCo,3,0.349,0.341,7,-14.701,1,0.0321,0.837,0.00398,0.108,0.224,140.254,3.01,4
15270,2PtBhfoPZ6VYtXkrE5FrCH,Reflections,MisterWives,66,0.0,2.01e-05,5,-15.776,1,0.0,0.0,0.0,0.0,0.0,0.0,1.23,0
15271,0nKDTqQtO50hc8ecSXhWGt,"Frederick's Bass Tester, Year 5, Track #37",TandMProductionCo,3,0.533,0.102,7,-21.74,1,0.0456,0.38,0.0,0.0511,0.189,119.79,5.49,4
15272,4WRRCuJYRq7gUKiupxVH9W,Nobody To Blame,Chris Stapleton,66,0.5,0.69,8,-4.448,1,0.312,0.159,0.0,0.104,0.371,180.206,4.08,3
15273,1LwJt2ru8GyF6DuKOBEiV9,"Frederick's Bass Tester, Year 5, Track #16",TandMProductionCo,3,0.574,0.596,5,-11.603,1,0.0439,0.0877,4.77e-05,0.414,0.906,104.531,2.71,4
15274,6m6R6O2BOZDCNymhJ45spI,Loner,Kali Uchis,68,0.365,0.851,4,-6.238,0,0.065,0.0964,0.003,0.238,0.309,78.068,2.83,4
15275,3X7u5R62puN5pMVMQbrTmU,"Frederick's Bass Tester, Year 5, Track #87",TandMProductionCo,3,0.418,0.436,7,-12.942,1,0.0327,0.527,0.0,0.0896,0.704,169.748,3.37,4
15276,77Q8V48a8jGsghvaVNWMaP,Sleep When We're Dead,Morgan Wallen,65,0.697,0.4,5,-5.888,0,0.0511,0.106,0.0,0.102,0.443,179.007,4.09,4
15277,3ileoE1CPxDJPtmmQt5tA3,"Frederick's Bass Tester, Year 5, Track #96",TandMProductionCo,3,0.358,0.841,5,-7.54,1,0.0619,0.0186,1.13e-05,0.378,0.248,119.294,4.27,4
15278,52ioLaTnO2J7BWY8UN2n9D,Round Here Buzz,Eric Church,65,0.427,0.849,7,-2.945,1,0.348,0.015,0.00373,0.153,0.55,79.155,5.57,4
15279,2u25pugxbuYwKn5LBQb7bD,"Frederick's Bass Tester, Year 5, Track #11",TandMProductionCo,3,0.283,0.78,5,-6.035,1,0.0366,0.0018,3.16e-05,0.656,0.514,153.461,6.42,4
15280,6R0GRYk2vs2XuBVemYK5YZ,Ultimate,Denzel Curry,71,0.607,0.466,0,-7.562,1,0.0578,0.39,0.0,0.135,0.434,121.741,3.47,4
15281,0buH9oJScVPrV3VoUr9Uzu,"Frederick's Bass Tester, Year 5, Track #53",TandMProductionCo,3,0.292,0.396,7,-11.413,1,0.0469,0.539,0.0,0.0818,0.353,121.192,7.18,4
15282,3a8tAZFJxlmBwOtrf5L1oC,6 God,Drake,67,0.575,0.845,10,-3.838,1,0.035,0.0282,0.0,0.0814,0.376,127.997,3.29,4
15283,1nrOos09vQYlk7TGEDzXhV,"Frederick's Bass Tester, Year 5, Track #41",TandMProductionCo,3,0.548,0.695,2,-8.254,1,0.0375,0.133,0.0,0.0462,0.756,143.269,3.33,4
15284,05QquCUFrpkKTHz5Sy09nc,Wash It All Away,Five Finger Death Punch,65,0.698,0.649,8,-6.764,1,0.415,0.15,0.0,0.0903,0.568,180.466,5.55,4
15285,2QA7G7WmKRfIMiYlzEwNmf,"Frederick's Bass Tester, Year 5, Track #33",TandMProductionCo,3,0.518,0.805,0,-11.633,1,0.0489,0.0742,0.23,0.881,0.657,119.082,5.83,4
15286,6o39Ln9118FKTMbM4BvcEy,Drown,Bring Me The Horizon,73,0.506,0.805,1,-4.119,1,0.0469,0.00711,0.00193,0.0856,0.383,126.008,3.78,4
15287,3sqnWYqU1Qi40J59WA9RGl,"Frederick's Bass Tester, Year 5, Track #98",TandMProductionCo,3,0.547,0.736,11,-5.681,1,0.0321,0.327,0.0,0.276,0.855,117.837,4.14,4
15288,4B2kkxg3wKSTZw5JPaUtzQ,On & On,Cartoon,77,0.505,0.68,7,-4.993,1,0.0714,0.0796,0.0,0.0465,0.539,168.022,3.93,3
15289,74Wnd973ruMdXJHwHi8bxC,"Frederick's Bass Tester, Year 5, Track #15",TandMProductionCo,3,0.45,0.57,9,-13.735,1,0.0331,0.0583,0.013,0.225,0.385,120.371,4.64,4
15290,2kjPvFgVIGki2BRlOHvQQr,Bad Mother F*cker,Machine Gun Kelly,68,0.625,0.319,6,-12.119,0,0.0805,0.79,0.104,0.0921,0.438,127.799,3.93,4
15291,021DsT7KuefI7dvhEH6JuY,"Frederick's Bass Tester, Year 5, Track #78",TandMProductionCo,3,0.78,0.886,9,-3.996,1,0.115,0.0488,0.0,0.0606,0.595,124.988,3.34,4
15292,2pA4ip3VIEVcIa3qE02oAX,"10,000 Emerald Pools",BØRNS,67,0.566,0.613,5,-10.118,1,0.0874,0.714,0.799,0.0848,0.219,110.886,2.76,4
15293,3Z43D42jQNDPt2jtFlH9oY,"Frederick's Bass Tester, Year 5, Track #2",TandMProductionCo,3,0.66,0.535,0,-12.173,1,0.0679,0.438,1.62e-05,0.319,0.692,119.6,2.89,4
15294,578Eooad7oUyn4stovZiPg,Good For You,Selena Gomez,66,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,3.84,4
15295,5lQUkEYrJWsDIVQvxNutth,"Frederick's Bass Tester, Year 5, Track #43",TandMProductionCo,3,0.603,0.499,2,-8.31,0,0.0326,0.78,0.0,0.254,0.648,119.95,3.72,4
15296,21TcDbGosp7w9YhTjOszgA,Imagination,Shawn Mendes,79,0.775,0.68,0,-5.508,0,0.0629,0.00906,0.0,0.109,0.656,114.025,3.46,4
15297,1TAZSOidWqDjqmZLFaP1bV,"Frederick's Bass Tester, Year 5, Track #35",TandMProductionCo,3,0.325,0.594,0,-12.992,1,0.0609,0.478,0.00449,0.0663,0.5,174.082,3.69,4
15298,4vWeIrIQQrbThS11ogLTmu,War of Hearts,Ruelle,74,0.71,0.0565,7,-15.099,1,0.0534,0.965,0.0,0.0889,0.348,123.994,4.59,4
15299,7yp13NnuwrCjiNFOVAqAbv,"Frederick's Bass Tester, Year 5, Track #4",TandMProductionCo,3,0.387,0.253,2,-9.841,1,0.0264,0.949,0.11,0.094,0.116,95.2,3.24,3
15300,62M9yafZsSRzlsphzeJPGo,Brother (feat. Gavin DeGraw),NEEDTOBREATHE,67,0.664,0.908,4,-4.806,1,0.0317,0.00182,0.0,0.109,0.889,118.031,3.61,4
15301,3xkFPPBonBu0h1wFSEfrr9,"Frederick's Bass Tester, Year 5, Track #8",TandMProductionCo,3,0.436,0.404,7,-11.815,1,0.0308,0.219,0.000208,0.196,0.539,76.479,3.26,4
15302,5ihDGnhQgMA0F0tk9fNLlA,Thought It Was a Drought,Future,67,0.232,0.705,5,-6.928,1,0.0997,0.032,6.6e-05,0.185,0.352,74.28,6.69,4
15303,6iaAvNSEPqlq1geR2sd8N9,"Frederick's Bass Tester, Year 5, Track #62",TandMProductionCo,3,0.542,0.0229,0,-24.515,1,0.0428,0.963,0.00038,0.0881,0.171,116.264,2.92,4
15304,1UYj8qTWjneZJDVjUMwMub,The Moment,Tame Impala,69,0.468,0.19,4,-11.138,1,0.0373,0.919,0.0,0.107,0.326,125.319,3.66,4
15305,0uJP3lfbQEwu53jsNF3qDo,"Frederick's Bass Tester, Year 5, Track #49",TandMProductionCo,3,0.604,0.971,10,-4.377,0,0.0519,0.000363,0.233,0.102,0.599,132.005,7.88,4
15306,2W9u3whoCkQYOUbmnSrHi1,What'd I Miss,Daveed Diggs,68,0.681,0.521,0,-5.849,1,0.141,0.12,8.41e-05,0.108,0.181,94.997,3.83,4
15307,3LE6AsimD0RKUxSBGEv32n,"Frederick's Bass Tester, Year 5, Track #100",TandMProductionCo,3,0.449,0.582,6,-9.62,0,0.0304,0.148,0.00017,0.348,0.485,101.472,3.99,4
15308,6HTJZ0TQJVMSKkUGzAOe2h,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,71,0.74,0.727,2,-6.253,1,0.278,0.187,0.0,0.627,0.792,101.409,3.11,4
15309,0B7Wp8pbkUM3s3ht6prKdY,"Frederick's Bass Tester, Year 5, Track #29",TandMProductionCo,3,0.339,0.619,2,-10.021,1,0.033,0.0186,0.035,0.202,0.267,91.567,3.68,4
15310,12d5QFwzh60IIHlsSnAvps,10 Bands,Drake,67,0.779,0.726,8,-6.94,1,0.0317,0.0489,0.0,0.656,0.451,98.016,2.78,4
15311,40rC2z2wdMDD8iDl2qTq7P,"Frederick's Bass Tester, Year 5, Track #28",TandMProductionCo,3,0.345,0.179,4,-20.525,1,0.0344,0.89,0.00014,0.711,0.166,84.387,6.69,4
15312,20GlDz2SYsXF8pzdxguxfe,"White Noise Sleeping Aid to Help My Baby Fall Asleep, Sleep Through the Night",White Noise Baby Sleep,76,0.262,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,4.21,4
15313,6WVZ3jl8ge7b4zpjeUm4Q8,"Frederick's Bass Tester, Year 5, Track #47",TandMProductionCo,3,0.421,0.459,4,-15.411,1,0.0441,0.167,0.0,0.0637,0.642,139.299,4.22,4
15314,6hbwFerDj55bMGZZvcInze,Bottoms Up - Remix,Brantley Gilbert,64,0.748,0.741,6,-3.103,1,0.0531,0.00419,0.0,0.147,0.537,128.077,3.55,4
15315,7hjtiH5xZ14Awnp5dvbqAu,"Frederick's Bass Tester, Year 5, Track #61",TandMProductionCo,3,0.576,0.672,9,-11.531,1,0.0472,0.0771,0.0,0.335,0.743,94.441,2.95,4
15316,7zOIzXpbnCcx6iZfvOjGCQ,Gloss of Blood,$uicideboy$,67,0.779,0.754,5,-4.358,1,0.0966,0.343,2.6e-06,0.0965,0.883,89.998,2.91,4
15317,1XiaYD891V3rzjKRtG3LjB,"Frederick's Bass Tester, Year 5, Track #25",TandMProductionCo,3,0.566,0.319,0,-12.083,1,0.0369,0.507,0.0,0.107,0.458,113.756,3.65,4
15318,7uWVT3UkCAZyANvv0bdyQn,These Walls,Kendrick Lamar,69,0.712,0.807,6,-3.976,1,0.0297,0.0244,0.000122,0.0905,0.936,105.024,3.42,4
15319,2vI55M3oXgcLF5BY8TqEZg,"Frederick's Bass Tester, Year 5, Track #14",TandMProductionCo,3,0.599,0.636,4,-7.504,0,0.0361,0.0369,6.95e-06,0.0992,0.779,79.879,4.43,4
15320,1mGO8rwCE9zk7H06OxcU5m,History Has Its Eyes on You,Christopher Jackson,68,0.649,0.718,0,-6.593,0,0.0261,0.142,0.0713,0.124,0.718,101.034,4.57,4
15321,5PzdNZAvVFlkpLauBr3eFR,"Frederick's Bass Tester, Year 5, Track #84",TandMProductionCo,3,0.386,0.957,6,-4.805,0,0.0763,9.99e-06,0.282,0.503,0.513,144.769,4.57,4
15322,0w3Q3VFdrYzo24QUIGnBNy,679 (feat. Monty),Fetty Wap,66,0.792,0.563,1,-4.836,1,0.0787,0.318,0.0,0.13,0.321,134.022,3.74,4
15323,1RC5UbKa1NVZF9ZdAM5XV2,"Time After Time - Live at Nice Festival, France, July 1986; 2015 Remaster",Miles Davis,6,0.428,0.305,10,-11.047,1,0.0251,0.933,0.000182,0.267,0.448,90.804,2.17,3
15324,6scpNkWEmUxmKY7nYjVLsX,Apple Pie,Travis Scott,67,0.655,0.782,1,-4.789,1,0.185,0.375,0.0,0.317,0.832,79.427,3.07,4
15325,2ltn5AHAxsHts6G5KLDuam,Hot As You Want - Original Mix,Lane 8,7,0.646,0.515,9,-10.523,1,0.885,0.951,0.0,0.772,0.752,108.832,0.93,3
15326,5qRRiqndqXaq2QBudIrkYU,Dirty Laundry,Carrie Underwood,66,0.456,0.379,1,-8.573,1,0.0685,0.63,3.1e-06,0.0983,0.225,149.967,2.71,4
15327,1AETNJWMgr6p3X7bvdgSJD,Personal Space - Original Mix,Yotto,12,0.297,0.483,9,-10.847,1,0.0424,0.273,0.0,0.084,0.2,132.573,3.26,4
15328,3lXyAQ0kekAvY5LodpWmUs,Ten Duel Commandments,Lin-Manuel Miranda,68,0.628,0.737,7,-4.437,1,0.041,0.0625,0.0,0.0777,0.592,91.507,3.09,4
15329,0uVPZ2NGf8DKaI6HMjVEnQ,"Dorfschwalben aus Österreich, Walzer, Op. 164",Josef Strauss,14,0.417,0.301,7,-11.288,1,0.0244,0.823,6.64e-05,0.189,0.547,82.774,2.25,4
15330,3xby7fOyqmeON8jsnom0AT,Nightcrawler (feat. Swae Lee & Chief Keef),Travis Scott,69,0.625,0.667,1,-5.875,1,0.131,0.754,0.954,0.135,0.0805,80.046,2.47,4
15331,4mpvCSQqA1uhJEwUkPh2qE,Truth (Live Version),THE SQUARE,14,0.48,0.803,7,-8.059,1,0.0677,0.0628,0.0,0.19,0.815,125.446,5.04,4
15332,1S4fpfX2u0hzFD9vb6FEB6,Three Wooden Crosses,Randy Travis,65,0.589,0.641,5,-8.12,1,0.0838,0.205,0.0,0.0864,0.57,160.031,2.99,4
15333,3DW0GlFNrLAsnSWZ1kVVVe,"Time After Time - Live at Chicago Theatre - JVC Jazz Festival Chicago, IL 6/9/89; 2015 Remaster",Miles Davis,8,0.393,0.3,4,-12.535,0,0.033,0.809,0.000768,0.255,0.153,127.762,4.88,4
15334,5CjKwY7FUJgKSwTVzoQIaU,Remedy,Adele,67,0.544,0.96,3,-4.681,0,0.106,0.00058,1.99e-05,0.0531,0.718,154.966,3.45,4
15335,1t5bbB6VpllfMeBsgPjVDI,Ready 2 Move,Funky Boogie Brothers,25,0.447,0.161,4,-12.421,1,0.0308,0.966,4.53e-06,0.146,0.37,114.629,2.61,4
15336,1CzeuSrm71wHP9qsjg7p3F,The Story of Tonight - Reprise,Okieriete Onaodowan,68,0.398,0.316,1,-7.031,1,0.0368,0.805,0.0,0.295,0.174,118.582,4.22,4
15337,2kmFVWhgYpJcMtTdvLy6bi,Evisceration Plague (Live),Cannibal Corpse,13,0.599,0.53,0,-11.355,1,0.035,0.0035,0.928,0.381,0.432,132.101,2.49,4
15338,5mhW03yGpDpkYHs9aZaxSE,Loving You Easy,Zac Brown Band,65,0.574,0.479,8,-7.776,1,0.0355,0.179,0.0803,0.106,0.303,115.263,3.48,4
15339,5PdhyqtTUvJHf1elMXqntI,Pegasus (Mix Cut) - Original Mix,Protoculture,4,0.456,0.787,9,-9.295,0,0.0611,0.00615,0.000213,0.0344,0.556,122.604,3.21,4
15340,2TmqE1B16v0H6BLbBz38ob,Darlin',Houndmouth,63,0.553,0.747,9,-5.432,1,0.0279,0.106,0.0,0.154,0.521,90.012,3.91,4
15341,5YI34f0khGbBrVnDgnW17b,Paradise (Mix Cut) - Original Mix,Alexander Popov,5,0.614,0.214,4,-16.622,1,0.0266,0.796,0.00769,0.0852,0.462,83.67,3.3,4
15342,3I8MbKRkS2IBDuslhCS3iT,Excuse Me,A$AP Rocky,67,0.688,0.491,5,-7.494,1,0.269,0.334,0.0,0.0914,0.737,79.009,4.16,4
15343,46LxyJXPgM21srcWWbBW0g,Restless Hearts (Mix Cut) - Club Mix,Mark Sixma,5,0.43,0.898,4,-8.364,1,0.0348,0.0105,0.000268,0.206,0.556,99.323,3.11,4
